year,quarter,revenue,year_deal,month_deal,price,LTM,multiplier,age,ID,index,name,type,years_remaining
2021,4,750,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,1,896,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,1,896,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,1,896,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,2,958,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,2,958,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,2,958,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,3,1122,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,3,1122,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,3,1122,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,4,1002,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,4,1002,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2022,4,1002,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,1,1972,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,1,1972,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,1,1972,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,2,1078,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,2,1078,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,2,1078,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,3,1480,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,3,1480,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,3,1480,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,4,1300,2024,11,27100,3259,8.32,11.08,5600,2813,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,4,1300,2024,11,35000,4009,8.73,11.95,5600,2683,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2023,4,1300,2024,11,37001,4078,9.07,12.75,5600,2533,Robbie Rivera House Music Songwriting Royalties,Life of Rights,70
2009,4,1509,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2010,1,675,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2010,2,3480,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2010,3,5249,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2010,4,2117,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2011,1,1877,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2011,2,2449,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2011,3,723,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2011,4,1844,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2012,1,1284,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2012,2,1547,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2012,3,478,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2012,4,1114,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2013,1,481,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2013,2,716,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2013,3,523,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2013,4,673,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2014,1,448,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2014,2,619,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2014,3,203,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2014,4,435,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2015,1,322,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2015,2,3914,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2015,3,348,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2015,4,594,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2016,1,459,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2016,2,315,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2016,3,776,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2016,4,674,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2017,1,464,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2017,2,665,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2017,3,609,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2017,4,667,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2018,1,747,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2018,2,763,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2018,3,812,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2018,4,859,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2019,1,807,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2019,2,878,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2019,3,815,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2019,4,1058,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2020,1,996,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2020,2,706,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2020,3,880,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2020,4,951,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2021,1,833,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2021,2,850,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
2021,3,1084,2024,11,39000,5308,7.35,15.38,5598,2551,"Lil Wayne's Mr. Carter"" + More Songwriter Royalties""",30-Year,30
